Id;Echeance;PhenomenId;PhenomenDesc;DangerCode;DangerColor;StartDate;EndDate;EmissionDate
37;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
37;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
37;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
37;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
37;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
37;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
38;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
39;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
40;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
4010;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
4010;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
41;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
42;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
43;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
44;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
4410;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
4410;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
45;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
46;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
47;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
48;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
49;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
50;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
5010;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
5010;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
51;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
52;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
53;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
54;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
55;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
56;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
5610;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
5610;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
57;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
